"hospital","test_code","instr_code","qc_name","qc_lot","date_performed","date","time","tech_code","shift","result","modifier","verbose","mean","sd"
"SPH","CRQ","PADV2","CH1","92901 EXP SEP2022","2021-08-02 19:26:00","2021-08-02","19:26:00",3686,3,80.2,NA,"     Creatinine QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",81.1,2
"SPH","CRQ","PADV2","CH1","92901 EXP SEP2022","2021-08-03 08:33:00","2021-08-03","08:33:00",3145,1,80.1,NA,"     Creatinine QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",81.1,2
"SPH","CRQ","PADV2","CH1","92901 EXP SEP2022","2021-08-03 10:25:00","2021-08-03","10:25:00",3145,2,81.4,NA,"     Creatinine QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",81.1,2
"SPH","CRQ","PADV2","CH1","92901 EXP SEP2022","2021-08-03 11:37:00","2021-08-03","11:37:00",3880,2,81.3,NA,"     Creatinine QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",81.1,2
"SPH","CRQ","PADV2","CH1","92901 EXP SEP2022","2021-08-03 13:30:00","2021-08-03","13:30:00",3145,2,81.8,NA,"     Creatinine QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",81.1,2
"SPH","CRQ","PADV2","CH1","92901 EXP SEP2022","2021-08-03 16:39:00","2021-08-03","16:39:00",8084,2,80.5,NA,"     Creatinine QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",81.1,2
"SPH","CRQ","PADV2","CH1","92901 EXP SEP2022","2021-08-03 17:59:00","2021-08-03","17:59:00",8084,2,80.7,NA,"     Creatinine QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",81.1,2
"SPH","CRQ","PADV2","CH1","92901 EXP SEP2022","2021-08-04 11:59:00","2021-08-04","11:59:00",3880,2,81,NA,"     Creatinine QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",81.1,2
"SPH","CRQ","PADV2","CH1","92901 EXP SEP2022","2021-08-04 12:22:00","2021-08-04","12:22:00",3880,2,82.5,NA,"     Creatinine QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",81.1,2
"SPH","CRQ","PADV2","CH1","92901 EXP SEP2022","2021-08-04 14:49:00","2021-08-04","14:49:00",3646,2,81.7,NA,"     Creatinine QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",81.1,2
"SPH","CRQ","PADV2","CH1","92901 EXP SEP2022","2021-08-04 16:29:00","2021-08-04","16:29:00",3878,3,81.5,NA,"     Creatinine QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",81.1,2
"SPH","CRQ","PADV2","CH1","92901 EXP SEP2022","2021-08-04 23:38:00","2021-08-04","23:38:00",2994,3,81.3,NA,"     Creatinine QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",81.1,2
"SPH","CRQ","PADV2","CH1","92901 EXP SEP2022","2021-08-05 08:30:00","2021-08-05","08:30:00",3897,1,81.6,NA,"     Creatinine QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",81.1,2
"SPH","CRQ","PADV2","CH1","92901 EXP SEP2022","2021-08-05 09:55:00","2021-08-05","09:55:00",3691,2,81.2,NA,"     Creatinine QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",81.1,2
"SPH","CRQ","PADV2","CH1","92901 EXP SEP2022","2021-08-05 11:11:00","2021-08-05","11:11:00",3897,2,81.1,NA,"     Creatinine QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",81.1,2
"SPH","CRQ","PADV2","CH1","92901 EXP SEP2022","2021-08-05 13:57:00","2021-08-05","13:57:00",3897,2,80.8,NA,"     Creatinine QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",81.1,2
"SPH","CRQ","PADV2","CH1","92901 EXP SEP2022","2021-08-05 17:09:00","2021-08-05","17:09:00",3878,3,80.7,NA,"     Creatinine QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",81.1,2
"SPH","CRQ","PADV2","CH1","92901 EXP SEP2022","2021-08-05 20:12:00","2021-08-05","20:12:00",3878,3,80.4,NA,"     Creatinine QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",81.1,2
"SPH","CRQ","PADV2","CH1","92901 EXP SEP2022","2021-08-06 09:07:00","2021-08-06","09:07:00",3686,1,82.3,NA,"     Creatinine QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",81.1,2
"SPH","CRQ","PADV2","CH1","92901 EXP SEP2022","2021-08-06 10:05:00","2021-08-06","10:05:00",3145,2,79.5,NA,"     Creatinine QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",81.1,2
"SPH","CRQ","PADV2","CH1","92901 EXP SEP2022","2021-08-06 11:26:00","2021-08-06","11:26:00",3686,2,82.4,NA,"     Creatinine QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",81.1,2
"SPH","CRQ","PADV2","CH1","92901 EXP SEP2022","2021-08-06 15:36:00","2021-08-06","15:36:00",3878,2,81.1,NA,"     Creatinine QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",81.1,2
"SPH","CRQ","PADV2","CH1","92901 EXP SEP2022","2021-08-06 16:45:00","2021-08-06","16:45:00",3878,2,81.2,NA,"     Creatinine QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",81.1,2
"SPH","CRQ","PADV2","CH1","92901 EXP SEP2022","2021-08-06 23:51:00","2021-08-06","23:51:00",8084,3,81.8,NA,"     Creatinine QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",81.1,2
"SPH","CRQ","PADV2","CH1","92901 EXP SEP2022","2021-08-07 08:01:00","2021-08-07","08:01:00",4218,1,80.8,NA,"     Creatinine QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",81.1,2
"SPH","CRQ","PADV2","CH1","92901 EXP SEP2022","2021-08-07 09:54:00","2021-08-07","09:54:00",2992,2,80.7,NA,"     Creatinine QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",81.1,2
"SPH","CRQ","PADV2","CH1","92901 EXP SEP2022","2021-08-07 13:04:00","2021-08-07","13:04:00",4218,2,80.1,NA,"     Creatinine QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",81.1,2
"SPH","CRQ","PADV2","CH1","92901 EXP SEP2022","2021-08-07 16:27:00","2021-08-07","16:27:00",8084,2,79.4,NA,"     Creatinine QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",81.1,2
"SPH","CRQ","PADV2","CH1","92901 EXP SEP2022","2021-08-07 23:31:00","2021-08-07","23:31:00",8084,3,79.3,NA,"     Creatinine QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",81.1,2
"SPH","CRQ","PADV2","CH1","92901 EXP SEP2022","2021-08-08 08:16:00","2021-08-08","08:16:00",3686,1,80.5,NA,"     Creatinine QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",81.1,2
"SPH","CRQ","PADV2","CH1","92901 EXP SEP2022","2021-08-08 10:42:00","2021-08-08","10:42:00",2992,2,80.8,NA,"     Creatinine QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",81.1,2
"SPH","CRQ","PADV2","CH1","92901 EXP SEP2022","2021-08-08 16:42:00","2021-08-08","16:42:00",2992,2,80.2,NA,"     Creatinine QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",81.1,2
"SPH","CRQ","PADV2","CH1","92901 EXP SEP2022","2021-08-08 16:42:00","2021-08-08","16:42:00",2992,2,80.3,NA,"     Creatinine QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",81.1,2
"SPH","CRQ","PADV2","CH1","92901 EXP SEP2022","2021-08-08 23:56:00","2021-08-08","23:56:00",2994,3,80.7,NA,"     Creatinine QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",81.1,2
"SPH","CRQ","PADV2","CH1","92901 EXP SEP2022","2021-08-09 08:27:00","2021-08-09","08:27:00",3686,1,80.7,NA,"     Creatinine QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",81.1,2
"SPH","CRQ","PADV2","CH1","92901 EXP SEP2022","2021-08-09 09:39:00","2021-08-09","09:39:00",3286,2,80.3,NA,"     Creatinine QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",81.1,2
"SPH","CRQ","PADV2","CH1","92901 EXP SEP2022","2021-08-09 11:14:00","2021-08-09","11:14:00",3686,2,80.8,NA,"     Creatinine QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",81.1,2
"SPH","CRQ","PADV2","CH1","92901 EXP SEP2022","2021-08-09 13:52:00","2021-08-09","13:52:00",3286,2,80.5,NA,"     Creatinine QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",81.1,2
"SPH","CRQ","PADV2","CH1","92901 EXP SEP2022","2021-08-09 16:32:00","2021-08-09","16:32:00",3646,2,80.4,NA,"     Creatinine QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",81.1,2
"SPH","CRQ","PADV2","CH1","92901 EXP SEP2022","2021-08-09 16:32:00","2021-08-09","16:32:00",3646,2,80.6,NA,"     Creatinine QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",81.1,2
"SPH","CRQ","PADV2","CH1","92901 EXP SEP2022","2021-08-09 21:32:00","2021-08-09","21:32:00",2160,3,80.5,NA,"     Creatinine QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",81.1,2
"SPH","CRQ","PADV2","CH1","92901 EXP SEP2022","2021-08-10 08:28:00","2021-08-10","08:28:00",4486,2,80.3,NA,"     Creatinine QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",81.1,2
"SPH","CRQ","PADV2","CH1","92901 EXP SEP2022","2021-08-10 10:05:00","2021-08-10","10:05:00",3286,2,81.4,NA,"     Creatinine QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",81.1,2
"SPH","CRQ","PADV2","CH1","92901 EXP SEP2022","2021-08-10 17:27:00","2021-08-10","17:27:00",3686,3,81.2,NA,"     Creatinine QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",81.1,2
"SPH","CRQ","PADV2","CH1","92901 EXP SEP2022","2021-08-10 18:02:00","2021-08-10","18:02:00",3686,3,81.8,NA,"     Creatinine QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",81.1,2
"SPH","CRQ","PADV2","CH1","92901 EXP SEP2022","2021-08-11 10:05:00","2021-08-11","10:05:00",3691,2,80.8,NA,"     Creatinine QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",81.1,2
"SPH","CRQ","PADV2","CH1","92901 EXP SEP2022","2021-08-11 11:23:00","2021-08-11","11:23:00",3691,2,80.8,NA,"     Creatinine QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",81.1,2
"SPH","CRQ","PADV2","CH1","92901 EXP SEP2022","2021-08-11 11:49:00","2021-08-11","11:49:00",3691,2,81,NA,"     Creatinine QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",81.1,2
"SPH","CRQ","PADV2","CH1","92901 EXP SEP2022","2021-08-11 12:23:00","2021-08-11","12:23:00",3691,2,81.3,NA,"     Creatinine QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",81.1,2
"SPH","CRQ","PADV2","CH1","92901 EXP SEP2022","2021-08-11 12:44:00","2021-08-11","12:44:00",3691,2,81.1,NA,"     Creatinine QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",81.1,2
"SPH","CRQ","PADV2","CH1","92901 EXP SEP2022","2021-08-11 14:31:00","2021-08-11","14:31:00",3691,2,81.3,NA,"     Creatinine QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",81.1,2
"SPH","CRQ","PADV2","CH1","92901 EXP SEP2022","2021-08-11 15:17:00","2021-08-11","15:17:00",3646,2,81.3,NA,"     Creatinine QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",81.1,2
"SPH","CRQ","PADV2","CH1","92901 EXP SEP2022","2021-08-11 15:46:00","2021-08-11","15:46:00",3646,2,80.6,NA,"     Creatinine QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",81.1,2
"SPH","CRQ","PADV2","CH1","92901 EXP SEP2022","2021-08-11 17:20:00","2021-08-11","17:20:00",3779,3,80.7,NA,"     Creatinine QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",81.1,2
"SPH","CRQ","PADV2","CH1","92901 EXP SEP2022","2021-08-11 21:10:00","2021-08-11","21:10:00",3779,3,81.7,NA,"     Creatinine QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",81.1,2
"SPH","CRQ","PADV2","CH1","92901 EXP SEP2022","2021-08-12 08:45:00","2021-08-12","08:45:00",3286,2,80.2,NA,"     Creatinine QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",81.1,2
"SPH","CRQ","PADV2","CH1","92901 EXP SEP2022","2021-08-12 09:22:00","2021-08-12","09:22:00",3686,2,81.2,NA,"     Creatinine QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",81.1,2
"SPH","CRQ","PADV2","CH1","92901 EXP SEP2022","2021-08-12 10:06:00","2021-08-12","10:06:00",3686,2,81.3,NA,"     Creatinine QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",81.1,2
"SPH","CRQ","PADV2","CH1","92901 EXP SEP2022","2021-08-12 11:17:00","2021-08-12","11:17:00",3686,2,80.5,NA,"     Creatinine QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",81.1,2
"SPH","CRQ","PADV2","CH1","92901 EXP SEP2022","2021-08-12 11:17:00","2021-08-12","11:17:00",3686,2,81.2,NA,"     Creatinine QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",81.1,2
"SPH","CRQ","PADV2","CH1","92901 EXP SEP2022","2021-08-12 11:51:00","2021-08-12","11:51:00",3286,2,80.7,NA,"     Creatinine QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",81.1,2
"SPH","CRQ","PADV2","CH1","92901 EXP SEP2022","2021-08-12 12:58:00","2021-08-12","12:58:00",3686,2,80.5,NA,"     Creatinine QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",81.1,2
"SPH","CRQ","PADV2","CH1","92901 EXP SEP2022","2021-08-12 14:51:00","2021-08-12","14:51:00",3686,2,80.7,NA,"     Creatinine QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",81.1,2
"SPH","CRQ","PADV2","CH1","92901 EXP SEP2022","2021-08-12 15:52:00","2021-08-12","15:52:00",3646,2,81.4,NA,"     Creatinine QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",81.1,2
"SPH","CRQ","PADV2","CH1","92901 EXP SEP2022","2021-08-12 16:35:00","2021-08-12","16:35:00",3691,2,81.8,NA,"     Creatinine QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",81.1,2
"SPH","CRQ","PADV2","CH1","92901 EXP SEP2022","2021-08-13 00:09:00","2021-08-13","00:09:00",3897,3,81.3,NA,"     Creatinine QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",81.1,2
"SPH","CRQ","PADV2","CH1","92901 EXP SEP2022","2021-08-13 08:41:00","2021-08-13","08:41:00",1636,2,80.2,NA,"     Creatinine QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",81.1,2
"SPH","CRQ","PADV2","CH1","92901 EXP SEP2022","2021-08-13 09:41:00","2021-08-13","09:41:00",3686,2,81,NA,"     Creatinine QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",81.1,2
"SPH","CRQ","PADV2","CH1","92901 EXP SEP2022","2021-08-13 10:46:00","2021-08-13","10:46:00",3686,2,82.7,NA,"     Creatinine QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",81.1,2
"SPH","CRQ","PADV2","CH1","92901 EXP SEP2022","2021-08-13 11:41:00","2021-08-13","11:41:00",3686,2,80.2,NA,"     Creatinine QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",81.1,2
"SPH","CRQ","PADV2","CH1","92901 EXP SEP2022","2021-08-13 13:40:00","2021-08-13","13:40:00",3686,2,80.4,NA,"     Creatinine QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",81.1,2
"SPH","CRQ","PADV2","CH1","92901 EXP SEP2022","2021-08-13 16:11:00","2021-08-13","16:11:00",4218,2,81.7,NA,"     Creatinine QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",81.1,2
"SPH","CRQ","PADV2","CH1","92901 EXP SEP2022","2021-08-13 19:27:00","2021-08-13","19:27:00",3878,3,81.1,NA,"     Creatinine QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",81.1,2
"SPH","CRQ","PADV2","CH1","92901 EXP SEP2022","2021-08-13 23:55:00","2021-08-13","23:55:00",8084,3,81.5,NA,"     Creatinine QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",81.1,2
"SPH","CRQ","PADV2","CH1","92901 EXP SEP2022","2021-08-14 08:26:00","2021-08-14","08:26:00",8084,2,81,NA,"     Creatinine QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",81.1,2
"SPH","CRQ","PADV2","CH1","92901 EXP SEP2022","2021-08-14 09:11:00","2021-08-14","09:11:00",8084,2,80.9,NA,"     Creatinine QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",81.1,2
"SPH","CRQ","PADV2","CH1","92901 EXP SEP2022","2021-08-14 10:33:00","2021-08-14","10:33:00",8084,2,80.2,NA,"     Creatinine QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",81.1,2
"SPH","CRQ","PADV2","CH1","92901 EXP SEP2022","2021-08-14 11:01:00","2021-08-14","11:01:00",8084,2,81.2,NA,"     Creatinine QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",81.1,2
"SPH","CRQ","PADV2","CH1","92901 EXP SEP2022","2021-08-14 12:12:00","2021-08-14","12:12:00",8084,2,80.6,NA,"     Creatinine QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",81.1,2
"SPH","CRQ","PADV2","CH1","92901 EXP SEP2022","2021-08-14 16:52:00","2021-08-14","16:52:00",3145,2,80.8,NA,"     Creatinine QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",81.1,2
"SPH","CRQ","PADV2","CH1","92901 EXP SEP2022","2021-08-14 16:54:00","2021-08-14","16:54:00",3145,2,80.2,NA,"     Creatinine QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",81.1,2
"SPH","CRQ","PADV2","CH1","92901 EXP SEP2022","2021-08-14 21:57:00","2021-08-14","21:57:00",3145,3,81.2,NA,"     Creatinine QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",81.1,2
"SPH","CRQ","PADV2","CH1","92901 EXP SEP2022","2021-08-15 01:25:00","2021-08-15","01:25:00",8067,1,80.2,NA,"     Creatinine QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",81.1,2
"SPH","CRQ","PADV2","CH1","92901 EXP SEP2022","2021-08-15 08:28:00","2021-08-15","08:28:00",3286,1,81.2,NA,"     Creatinine QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",81.1,2
"SPH","CRQ","PADV2","CH1","92901 EXP SEP2022","2021-08-15 09:18:00","2021-08-15","09:18:00",3286,2,81.1,NA,"     Creatinine QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",81.1,2
"SPH","CRQ","PADV2","CH1","92901 EXP SEP2022","2021-08-15 10:37:00","2021-08-15","10:37:00",3286,2,80.3,NA,"     Creatinine QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",81.1,2
"SPH","CRQ","PADV2","CH1","92901 EXP SEP2022","2021-08-15 11:58:00","2021-08-15","11:58:00",3208,2,79.7,NA,"     Creatinine QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",81.1,2
"SPH","CRQ","PADV2","CH1","92901 EXP SEP2022","2021-08-15 13:55:00","2021-08-15","13:55:00",3286,2,82.5,NA,"     Creatinine QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",81.1,2
"SPH","CRQ","PADV2","CH1","92901 EXP SEP2022","2021-08-15 16:39:00","2021-08-15","16:39:00",3880,2,80.3,NA,"     Creatinine QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",81.1,2
"SPH","CRQ","PADV2","CH1","92901 EXP SEP2022","2021-08-15 17:55:00","2021-08-15","17:55:00",3880,2,83.3,NA,"     Creatinine QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",81.1,2
"SPH","CRQ","PADV2","CH1","92901 EXP SEP2022","2021-08-15 19:00:00","2021-08-15","19:00:00",3880,2,81.9,NA,"     Creatinine QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",81.1,2
"SPH","CRQ","PADV2","CH1","92901 EXP SEP2022","2021-08-15 23:27:00","2021-08-15","23:27:00",8070,3,80.8,NA,"     Creatinine QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",81.1,2
"SPH","CRQ","PADV2","CH1","92901 EXP SEP2022","2021-08-16 07:47:00","2021-08-16","07:47:00",3366,1,81.5,NA,"     Creatinine QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",81.1,2
"SPH","CRQ","PADV2","CH1","92901 EXP SEP2022","2021-08-16 08:25:00","2021-08-16","08:25:00",3366,1,80.5,NA,"     Creatinine QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",81.1,2
"SPH","CRQ","PADV2","CH1","92901 EXP SEP2022","2021-08-16 08:45:00","2021-08-16","08:45:00",3366,1,80.2,NA,"     Creatinine QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",81.1,2
"SPH","CRQ","PADV2","CH1","92901 EXP SEP2022","2021-08-16 09:01:00","2021-08-16","09:01:00",3366,1,80.9,NA,"     Creatinine QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",81.1,2
"SPH","CRQ","PADV2","CH1","92901 EXP SEP2022","2021-08-16 09:44:00","2021-08-16","09:44:00",3366,2,80,NA,"     Creatinine QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",81.1,2
"SPH","CRQ","PADV2","CH1","92901 EXP SEP2022","2021-08-16 13:37:00","2021-08-16","13:37:00",3366,2,81.1,NA,"     Creatinine QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",81.1,2
"SPH","CRQ","PADV2","CH1","92901 EXP SEP2022","2021-08-16 15:48:00","2021-08-16","15:48:00",4218,2,80.8,NA,"     Creatinine QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",81.1,2
"SPH","CRQ","PADV2","CH1","92901 EXP SEP2022","2021-08-16 17:15:00","2021-08-16","17:15:00",3880,3,80.7,NA,"     Creatinine QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",81.1,2
"SPH","CRQ","PADV2","CH1","92901 EXP SEP2022","2021-08-16 17:47:00","2021-08-16","17:47:00",3880,3,80.9,NA,"     Creatinine QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",81.1,2
"SPH","CRQ","PADV2","CH1","92901 EXP SEP2022","2021-08-16 20:48:00","2021-08-16","20:48:00",3880,3,80.2,NA,"     Creatinine QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",81.1,2
"SPH","CRQ","PADV2","CH1","92901 EXP SEP2022","2021-08-16 22:47:00","2021-08-16","22:47:00",3880,3,80,NA,"     Creatinine QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",81.1,2
